cluster_name,claude_pct,api_pct,difference
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",0.0019699448622801,0.0125974182702791,-0.010627473407999001
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.0447903252897374,0.0119622543238785,0.0328280709658589
create developmentally appropriate lesson plans.,0.0107828560882701,0.0029640984165362,0.0078187576717339
create embedded software design programs.,0.0030067579476907,0.0025406557856025,0.0004661021620882
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.1429765244781201,0.0894522557847556,0.05352426869336449
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",0.0076724168320383,0.0030699590742697,0.0046024577577686
create or administer training and awareness presentations or materials.,0.0022809887879032,0.0015879098660015,0.0006930789219016999
create or implement metadata processes and frameworks.,0.0022809887879032,0.0027523771010694,-0.0004713883131662001
"create photographic recordings of information, using equipment.",0.005287746735594,0.002434795127869,0.002852951607725
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",0.0103681308541058,0.0032816803897365,0.007086450464369299
create searchable indices for web page content.,0.0045619775758065,0.0218072954930883,-0.017245317917281802
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.0421982925762109,0.026571025091093,0.015627267485117897
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.0172110972178157,0.006034057490806,0.011177039727009702
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.1204776805247103,1.0542662903673152,-0.9337886098426049
"create, maintain, and enter information into databases.",0.0548474122182201,0.0823595917166152,-0.027512179498395094
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.0110939000138932,0.0097391805114763,0.0013547195024168988
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.008916592534531,0.0095274591960094,-0.0006108666614783997
debug robotics programs.,0.0149301084299124,0.0201135249693533,-0.0051834165394409
decline excessive risks.,0.007154010289333,0.0076219673568075,-0.0004679570674744997
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.0145153831957482,0.0186314757610852,-0.0041160925653369995
"define instructional, learning, or performance objectives.",0.0074650542149562,0.0030699590742697,0.0043950951406865005
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.0645934552210796,0.0346164350788344,0.029977020142245195
"demonstrate database technical functionality, such as performance, security and reliability.",0.0779683440228762,0.0176787298414842,0.060289614181392
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.0062208785124635,0.0110095084042776,-0.004788629891814101
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.0217730747936223,0.0088922952496088,0.0128807795440135
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.0072576915978741,0.0021172131546687,0.0051404784432054
design and conduct evaluations and diagnostic studies to assess the quality and performance of health education programs.,0.0020736261708211,0.0022230738124022,-0.00014944764158109991
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.1074138356485369,0.1096716414118424,-0.00225780576330549
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.0097460430028595,0.0026465164433359,0.0070995265595236
design and implement warehouse database structures.,0.0171074159092747,0.0106919264310773,0.006415489478197402
"design and implement web site security measures, such as firewalls or message encryption.",0.0066356037466277,0.0028582377588028,0.0037773659878249
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",0.0172110972178157,0.0032816803897365,0.0139294168280792
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.056402631846336,0.0274179103529606,0.028984721493375405
design computer simulations to model physical data so that it can be better understood.,0.0127528009505502,0.0052930328866719,0.007459768063878299
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.0078797794491204,0.0020113524969353,0.005868426952185101
"design customer interface of online storefront, using web programming or e-commerce software.",0.0038362084160191,0.0075161066990741,-0.0036798982830549996
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.0998451001250396,0.0452025008521782,0.05464259927286139
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.1301200422190288,0.0706090587082035,0.05951098351082529
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.0144117018872071,0.0070926640681403,0.0073190378190668
"design forms for receiving, processing, or tracking data.",0.0042509336501834,0.0027523771010694,0.0014985565491140002
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.0601351589538141,0.0366277875757697,0.0235073713780444
design instructional aids for stand-alone or instructor-led classroom or online use.,0.0107828560882701,0.0064575001217397,0.0043253559665304
"design learning products, including web-based aids or electronic performance support systems.",0.0083981859918257,0.0052930328866719,0.0031051531051538
design or develop automated testing tools.,0.0345258757441725,0.1314789369049308,-0.09695306116075829
"design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications.",0.0057024719697582,0.001693770523735,0.004008701446023199
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.0632455982100458,0.0337695498169669,0.0294760483930789
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,0.0038362084160191,0.0015879098660015,0.0022482985500176
design or implement web-based tools for querying large-scale biological databases.,0.0050803841185118,0.0035992623629369,0.0014811217555748997
design patient education programs that include information required to make informed health care and treatment decisions.,0.0154485149726177,0.0031758197320031,0.0122726952406146
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.0155521962811588,0.0127032789280126,0.002848917353146201
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",0.005287746735594,0.0020113524969353,0.0032763942386587
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.0257129645181825,0.0183138937878848,0.007399070730297701
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.0231209318046561,0.0100567624846766,0.0130641693199795
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.9832160697733732,1.5867453987665117,0.3964706710068615
"design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",0.0023846700964443,0.0031758197320031,-0.0007911496355588001
"design, configure, and test computer hardware, networking software and operating system software.",0.0058061532782992,0.0046578689402713,0.0011482843380279002
"design, customize, and maintain databases, web pages, and local area networks.",0.005391428044135,0.0017996311814684,0.0035917968626665996
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.2960101358847229,0.3467995147347449,-0.05078937885002199
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.012338075716386,0.0138677461630804,-0.0015296704466944006
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.0094349990772363,0.0064575001217397,0.0029774989554966005
"design, install, or troubleshoot manufacturing equipment.",0.0033178018733138,0.0015879098660015,0.0017298920073123
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",0.0022809887879032,0.0021172131546687,0.0001637756332345001
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.0083981859918257,0.0032816803897365,0.0051165056020892
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.0074650542149562,0.0070926640681403,0.00037239014681589994
determine and set product prices.,0.0043546149587244,0.0026465164433359,0.0017080985153885
determine computer software or hardware needed to set up or alter system.,0.0054951093526761,0.0022230738124022,0.0032720355402739
determine data collection methods to be employed in research projects or surveys.,0.0043546149587244,0.0267827464065599,-0.022428131447835502
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.0186626355373905,0.0368395088912366,-0.018176873353846098
determine efficient and cost-effective methods of moving goods from one location to another.,0.0045619775758065,0.0022230738124022,0.0023389037634042997
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.1539667431834723,0.0624577880627287,0.09150895512074361
determine policy contract provisions for each type of insurance.,0.0023846700964443,0.0046578689402713,-0.002273198843827
"determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",0.0031104392562317,0.0015879098660015,0.0015225293902301998
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.0173147785263568,0.0097391805114763,0.007575598014880501
"determine sources of web page or server problems, and take action to correct such problems.",0.3632993051278702,0.2628520131521281,0.10044729197574209
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.0730953225214464,0.1306320516430632,-0.05753672912161681
determine which products or colors will improve clients' skin quality and appearance.,0.0027993953306085,0.0017996311814684,0.0009997641491400998
"determine which topics to research, or pursue research topics specified by clients or employers.",0.0188699981544727,0.0083629919609416,0.0105070061935311
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.0040435710331012,0.0056106148598722,-0.0015670438267710004
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.0055987906612171,0.0130208609012129,-0.0074220702399957995
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.0136859327274197,0.0032816803897365,0.0104042523376832
"develop and direct software system testing and validation procedures, programming, and documentation.",0.0719548281274948,0.2337403322754325,-0.1617855041479377
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.0059098345868403,0.0022230738124022,0.0036867607744381003
develop and document database architectures.,0.0428203804274573,0.0276296316684274,0.015190748759029898
develop and document style guidelines for web site content.,0.0243651075071488,0.015455656029082,0.008909451478066798
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.0242614261986077,0.0176787298414842,0.0065826963571235
develop and implement individualized plans for health care management.,0.0032141205647728,0.0064575001217397,-0.0032433795569668995
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.0042509336501834,0.001693770523735,0.0025571631264484002
develop and implement policies and procedures for the operation of a department or establishment.,0.0135822514188787,0.0023289344701356,0.011253316948743099
develop and implement research quality control procedures.,0.0043546149587244,0.0055047542021388,-0.0011501392434144003
develop and implement solutions for network problems.,0.0102644495455648,0.0041285656516041,0.0061358838939607
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",0.0069466476722509,0.001693770523735,0.0052528771485159005
"develop and interpret organizational goals, policies, and procedures.",0.0101607682370237,0.0032816803897365,0.0068790878472871995
develop and maintain computer databases.,0.0624161477417174,0.0338754104747003,0.0285407372670171
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.0235356570388203,0.0121739756393454,0.0113616813994749
develop and maintain course websites.,0.0016589009366569,0.0022230738124022,-0.0005641728757453
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.0585799393256982,0.0286882382457618,0.0298917010799364
develop and modify astronomy-related programs for public presentation.,0.0076724168320383,0.0031758197320031,0.0044965971000352
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.03525164490396,0.0104802051156104,0.0247714397883496
"develop and test experimental designs, sampling techniques, and analytical methods.",0.0270608215292163,0.0065633607794731,0.0204974607497432
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.0514259290363651,0.0105860657733438,0.0408398632630213
"develop and use multimedia course materials and other current technology, such as online courses.",0.0051840654270529,0.0049754509134716,0.00020861451358130008
develop application-specific software.,0.2723707975373616,0.4854769763655496,-0.213106178828188
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.0187663168459316,0.0035992623629369,0.0151670544829947
"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.546193133394298,0.4567887381197876,0.08940439527451038
"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.0746505421495623,0.0169377052373501,0.0577128369122122
"develop calibration methodologies, test methodologies, or tools.",0.0189736794630137,0.0030699590742697,0.015903720388744002
"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.0278902719975448,0.0102684838001435,0.017621788197401303
develop concepts or creative ideas for craft objects.,0.0914469141332138,0.020536967600287,0.0709099465329268
"develop core analytical capabilities or model libraries, using advanced statistical, quantitative, or econometric techniques.",0.0031104392562317,0.0037051230206703,-0.0005946837644386
develop criteria for the design and modification of survey instruments.,0.0025920327135264,0.0030699590742697,-0.00047792636074329986
develop curricula and plan course content and methods of instruction.,0.0861591673976198,0.0150322133981482,0.07112695399947161
"develop curriculum and prepare manuals, visual aids, course outlines, and other materials used in teaching.",0.0198031299313422,0.0047637295980047,0.015039400333337501
"develop data model describing data elements and how they are used, following procedures and using pen, template or computer software.",0.0199068112398832,0.0166201232641498,0.0032866879757334003
develop data models and databases.,0.0336964252758441,0.0184197544456183,0.0152766708302258
"develop data models for applications, metadata tables, views or related database structures.",0.0443756000555731,0.0315464760045647,0.012829124051008403
"develop data warehouse process models, including sourcing, loading, transformation, and extraction.",0.0078797794491204,0.0041285656516041,0.0037512137975163
"develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements.",0.0730953225214464,0.0334519678437666,0.03964335467767981
develop databases that support web applications and web sites.,0.0098497243114005,0.0080454099877413,0.0018043143236591997
"develop economic models, forecasts, or scenarios to predict future economic and environmental outcomes.",0.0034214831818549,0.0070926640681403,-0.0036711808862854
"develop educational materials and programs for community agencies, local government, and state government.",0.019388404697178,0.0049754509134716,0.014412953783706401
"develop exercise programs to improve participant strength, flexibility, endurance, or circulatory functioning, in accordance with exercise science standards, regulatory requirements, and credentialing requirements.",0.0339037878929262,0.0037051230206703,0.030198664872255903
"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.3514796359541894,0.4850535337346158,-0.1335738977804264
"develop financial plans, based on analysis of clients' financial status.",0.010575493471188,0.0029640984165362,0.0076113950546518
"develop formal documentation for microelectromechanical systems (mems) devices, including quality assurance guidance, quality control protocols, process control checklists, data collection, or reporting.",0.0031104392562317,0.0019054918392018,0.0012049474170298998
"develop graphics and layouts for product illustrations, company logos, and web sites.",0.0025920327135264,0.0017996311814684,0.000792401532058
"develop ideas for creating dances, keeping notes and sketches to record influences.",0.0086055486089078,0.0064575001217397,0.0021480484871681006
develop implementation plans that include analyses such as cost-benefit or return on investment (roi).,0.0133748888017965,0.0030699590742697,0.0103049297275268
"develop individualized treatment plans for patients, considering patient preferences, clinical data, or the risks and benefits of therapies.",0.0210473056338349,0.0257241398292255,-0.004676834195390601
develop instructional materials and conduct in-service and community-based educational programs.,0.0838781786097166,0.0210662708889542,0.0628119077207624
develop instructional materials and products for technology-based redesign of courses.,0.0623124664331763,0.0287940989034953,0.033518367529681
develop instructional materials to be used by educators and instructors.,0.771907342088183,0.2084396350771406,0.5634677070110424
"develop instructional materials, such as lesson plans, handouts, or examinations.",0.5891171951302964,0.1918195118129907,0.39729768331730564
develop instrumentation and software for astronomical observation and analysis.,0.0118196691736807,0.0028582377588028,0.0089614314148779
"develop manuals, texts, workbooks, or related materials for use in conjunction with production materials or for training.",0.015966921515323,0.0022230738124022,0.013743847702920801
"develop marketing materials, proposals, or presentation to generate new work opportunities.",0.0236393383473614,0.0138677461630804,0.009771592184281
develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,0.0534995552071863,0.0127032789280126,0.040796276279173704
develop measurement tools to evaluate the effectiveness of instruction or training interventions.,0.0072576915978741,0.007727828014541,-0.0004701364166669001
develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,0.0961125730175615,0.1311613549317304,-0.035048781914168894
"develop new business by contacting potential clients, making sales presentations, and writing proposals.",0.001866263553739,0.0148204920826814,-0.012954228528942398
develop new chemical engineering processes or production techniques.,0.0218767561021634,0.0030699590742697,0.0188067970278937
"develop new food items for production, based on consumer feedback.",0.0029030766391496,0.0015879098660015,0.0013151667731481
develop new methods to study the mechanisms of biological processes.,0.0080871420662025,0.0022230738124022,0.0058640682538003
"develop new or improved ways of preserving, processing, packaging, storing, and delivering foods, using knowledge of chemistry, microbiology, and other sciences.",0.0073613729064151,0.001693770523735,0.0056676023826801
develop new principles and new relationships between existing mathematical principles to advance mathematical science.,0.0226025252619508,0.011115369062011,0.0114871561999398
develop new software applications or customize existing applications to meet specific scientific project needs.,0.6234357082573868,0.8727152623544682,-0.24927955409708136
develop or analyze information to assess the current or future financial status of firms.,0.0418872486505877,0.0807716818506136,-0.03888443320002591
develop or apply data mining and machine learning algorithms.,0.5361360464658153,1.3665552306809592,-0.8304191842151439
"develop or approve project plans, schedules, or budgets.",0.0044582962672655,0.0019054918392018,0.0025528044280637
"develop or configure document management system features, such as user interfaces, access profiles, and document workflow procedures.",0.0242614261986077,0.0356750416561688,-0.011413615457561099
develop or direct development of offering documents or marketing materials.,0.0047693401928887,0.0017996311814684,0.0029697090114203
develop or direct software system testing or validation procedures.,0.0420946112676698,0.192348815101658,-0.1502542038339882
develop or direct study courses or religious education programs within congregations.,0.0090202738430721,0.0034934017052034,0.0055268721378687
develop or document style guidelines for web site content.,0.0147227458128303,0.0115388116929448,0.0031839341198855
develop or implement electronic maintenance programs or computer information management systems.,0.0065319224380867,0.0116446723506782,-0.0051127499125915
develop or implement fund investment policies or strategies.,0.0101607682370237,0.0023289344701356,0.0078318337668881
develop or implement marketing strategies.,0.0527737860473989,0.0217014348353549,0.031072351212044002
"develop or implement policies or practices to ensure the privacy, confidentiality, or security of patient information.",0.0162779654409462,0.0203252462848202,-0.004047280843873999
develop or implement procedures for ongoing web site revision.,0.0779683440228762,0.0869115999991531,-0.008943255976276904
"develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",0.0135822514188787,0.0076219673568075,0.0059602840620711995
develop or implement risk-assessment models or methodologies.,0.0095386803857774,0.0088922952496088,0.0006463851361686
"develop or maintain applications that process biologically based data into searchable databases for purposes of analysis, calculation, or presentation.",0.0068429663637098,0.0177845904992176,-0.0109416241355078
"develop or maintain archived procedures, procedural codes, or queries for applications.",0.0079834607576615,0.0080454099877413,-6.194923007979934e-05
"develop or maintain cost estimates, forecasts, or cost models.",0.0184552729203084,0.00677508209494,0.0116801908253684
develop or maintain internal or external company web sites.,0.1319863057727678,0.2453850046261107,-0.11339869885334292
"develop or maintain standards, such as organization, structure, or nomenclature, for the design of data warehouse elements, such as data architectures, models, tools, and databases.",0.00881291122599,0.0035992623629369,0.005213648863053101
"develop or manage integrated security controls to ensure confidentiality, accountability, recoverability, or audit ability of sensitive information, proprietary information, or information technology resources.",0.0223951626448687,0.0233952053590899,-0.0010000427142211991
"develop or recommend network security measures, such as firewalls, network security audits, or automated security probes.",0.0344221944356315,0.0068809427526735,0.027541251682958
"develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",0.0143080205786661,0.0037051230206703,0.0106028975579958
"develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",0.0143080205786661,0.0103743444578769,0.0039336761207892
"develop plans and estimate costs for installation of systems, utilization of facilities, or construction of structures.",0.003628845798937,0.0026465164433359,0.0009823293556010999
"develop pricing strategies, balancing firm objectives and customer satisfaction.",0.0138932953445018,0.0026465164433359,0.011246778901165901
"develop problem intervention procedures, using techniques such as interviews, consultations, role playing, and participant observation of group interactions.",0.00881291122599,0.0043402869670709,0.0044726242589191
develop program plans for individuals or assist in plan development.,0.0072576915978741,0.0037051230206703,0.0035525685772038003
"develop relationships and communicate with customers, site managers, developers, land owners, authorities, utility representatives, or residents.",0.0022809887879032,0.0042344263093375,-0.0019534375214343004
develop software applications or programming to use for statistical modeling and graphic analysis.,0.0272681841462984,0.0148204920826814,0.012447692063617002
develop specialized computer software routines to customize and integrate image analysis.,0.0280976346146269,0.0693387308154023,-0.0412410962007754
develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,0.0375326336918633,0.0736790177824733,-0.036146384090609995
"develop story or content ideas, considering reader or audience appeal.",0.0126491196420091,0.0026465164433359,0.010002603198673202
"develop system engineering, software engineering, system integration, or distributed system architectures.",0.0593057084854856,0.0253006971982918,0.0340050112871938
develop system interaction or sequence diagrams.,0.0162779654409462,0.0065633607794731,0.009714604661473102
"develop teaching aids such as instructional software, multimedia visual aids, or study materials.",0.1688968516133848,0.0643632799019306,0.1045335717114542
"develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course web sites.",0.1340599319435891,0.0518717222893849,0.08218820965420419
"develop teaching or training materials, such as handouts, study materials, or quizzes.",0.1557293254286703,0.052612746893519,0.1031165785351513
"develop tests, questionnaires, and procedures that measure the effectiveness of curricula and use these tools to determine whether program objectives are being met.",0.0060135158953814,0.0098450411692097,-0.003831525273828301
develop theories based on personal observations or on observations and theories of other astronomers.,0.0098497243114005,0.00338754104747,0.0064621832639305
develop training programs or routines designed to improve athletic performance.,0.0063245598210045,0.0028582377588028,0.0034663220622017
"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",0.3292918359264028,0.2935516038948253,0.0357402320315775
"develop treatment plans based on scientific rationale, standards of care, and professional practice guidelines.",0.008916592534531,0.00338754104747,0.005529051487061
develop visual aids and charts for use in lectures or to present evidence in court.,0.0067392850551688,0.0025406557856025,0.0041986292695663004
"develop web site maps, application models, image templates, or page templates that meet project goals, user needs, or industry standards.",0.081182464587649,0.0547299600481877,0.026452504539461297
"develop, administer and evaluate applicant tests.",0.001762582245198,0.0032816803897365,-0.0015190981445384999
"develop, copy, or adapt designs for garments, and design patterns to fit measurements, applying knowledge of garment design, construction, styling, and fabric.",0.0615866972733889,0.0297468448230962,0.031839852450292694
"develop, implement or evaluate health information technology applications, tools, processes or structures to assist nurses with data management.",0.0024883514049854,0.0022230738124022,0.0002652775925831999
"develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.",0.0196994486228011,0.0384274187572382,-0.0187279701344371
"develop, maintain, and analyze budgets, preparing periodic reports that compare budgeted costs to actual costs.",0.0048730215014297,0.0043402869670709,0.0005327345343587994
"develop, maintain, and troubleshoot information access aids, such as databases, annotated bibliographies, web pages, electronic pathfinders, software programs, and online tutorials.",0.0204252177825885,0.0066692214372066,0.0137559963453819
"develop, or contribute to the development of, educational or outreach programs on the environment or climate change.",0.003525164490396,0.0030699590742697,0.0004552054161263003
"develop, present, or respond to proposals for specific customer requirements, including request for proposal responses and industry-specific solutions.",0.0029030766391496,0.0093157378805426,-0.006412661241392999
"develop, recommend, or manage security procedures for operations or processes, such as security call centers, system acquisition, development, and maintenance, access control, program models, or reporting tools.",0.0208399430167528,0.0276296316684274,-0.006789688651674598
"develop, standardize, evaluate, or modify procedures, techniques, or tests used in the analysis of specimens or in medical laboratory experiments.",0.0097460430028595,0.0046578689402713,0.0050881740625882
"develop, test, or program new robots.",0.0079834607576615,0.0041285656516041,0.0038548951060574004
"devise and evaluate methods and procedures for collecting data, such as surveys, opinion polls, or questionnaires, or arrange to obtain existing data.",0.0021773074793622,0.0020113524969353,0.0001659549824269001
"devise trading, option, or hedge strategies.",0.0238467009644435,0.0139736068208138,0.009873094143629699
"diagnose diseases or study medical conditions using techniques such as gross pathology, histology, cytology, cytopathology, clinical chemistry, immunology, flow cytometry, and molecular biology.",0.0217730747936223,0.0261475824601593,-0.004374507666536999
"diagnose malfunctioning systems, apparatus, or components, using test equipment and hand tools to locate the cause of a breakdown and correct the problem.",0.0051840654270529,0.001693770523735,0.0034902949033178998
"diagnose, test, or analyze the performance of electrical components, assemblies, or systems.",0.0091239551516131,0.0037051230206703,0.0054188321309428
"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.450404046059385,1.3595684272705524,1.0908356187888326
"direct crop production operations, such as planning, tilling, planting, fertilizing, cultivating, spraying, or harvesting.",0.0100570869284827,0.001693770523735,0.0083633164047477
"direct live broadcasts, films and recordings, or non-broadcast programming for public entertainment or education.",0.0032141205647728,0.1297851663811957,-0.1265710458164229
direct or conduct studies or research on issues affecting areas of responsibility.,0.0016589009366569,0.0031758197320031,-0.0015169187953461998
direct or coordinate activities of project personnel.,0.0025920327135264,0.0167259839218833,-0.014133951208356898
"direct or coordinate an organization's financial or budget activities to fund operations, maximize investments, or increase efficiency.",0.0015552196281158,0.0020113524969353,-0.0004561328688194998
direct or provide home health services.,0.072265872053118,0.006034057490806,0.066231814562312
direct software programming and development of documentation.,0.0439608748214089,0.0457318041408454,-0.0017709293194364956
"direct team activities, establishing task priorities, scheduling and tracking work assignments, providing guidance, and ensuring the availability of resources.",0.0016589009366569,0.0023289344701356,-0.0006700335334787
discuss the treatment of problems with clients.,0.1450501506489413,0.09389840340956,0.051151747239381304
"display commercial, industrial, agricultural, and residential properties to clients and explain their features.",0.0038362084160191,0.0304878694272303,-0.0266516610112112
"disseminate information regarding tools, reports, or metadata enhancements.",0.0101607682370237,0.0038109836784037,0.00634978455862
"document all database changes, modifications, or problems.",0.0203215364740475,0.0230776233858896,-0.0027560869118420997
"document and communicate database schemas, using accepted notations.",0.0322448869562693,0.0295351235076293,0.0027097634486400006
"document computer security and emergency measures policies, procedures, and tests.",0.0241577448900667,0.0079395493300078,0.0162181955600589
"document design specifications, installation instructions, and other system-related information.",0.0045619775758065,0.002434795127869,0.0021271824479374996
"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.0800419701936974,0.0164084019486829,0.0636335682450145
document methods used and write technical reports containing information collected.,0.0113012626309754,0.030911312058164,-0.0196100494271886
"document non-destructive testing (ndt) methods, processes, or results.",0.003628845798937,0.0059281968330725,-0.0022993510341355002
"document patient information including session notes, progress notes, recommendations, and treatment plans.",0.0022809887879032,0.0027523771010694,-0.0004713883131662001
"document patients' medical and psychological histories, physical assessment results, diagnoses, treatment plans, prescriptions, or outcomes.",0.001762582245198,0.0026465164433359,-0.0008839341981378998
"document robotic application development, maintenance, or changes.",0.0020736261708211,0.0017996311814684,0.0002739949893527001
"document security transactions, such as purchases, sales, conversions, redemptions, or payments, using computers, accounting ledgers, or certificate records.",0.0021773074793622,0.0056106148598722,-0.0034333073805100003
"document software defects, using a bug tracking system, and report defects to software developers.",0.0628308729758816,0.2652868082799972,-0.2024559353041156
document technical functions and specifications for new or proposed content management systems.,0.0235356570388203,0.00677508209494,0.0167605749438803
document technical specifications and operating standards for telecommunications equipment.,0.0093313177686952,0.0044461476248044,0.0048851701438908
"document test results, using cameras, spreadsheets, documents, or other tools.",0.001762582245198,0.0236069266745568,-0.0218443444293588
"document the performance, interpretation, or outcomes of all procedures performed.",0.0021773074793622,0.0330285252128328,-0.030851217733470604
"document, design, code, or test geographic information systems (gis) models, internet mapping solutions, or other applications.",0.0029030766391496,0.0025406557856025,0.0003624208535471002
"draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",0.0104718121626469,0.0041285656516041,0.0063432465110427995
draw conclusions or make predictions based on data summaries or statistical analyses.,0.0224988439534097,0.0348281563943013,-0.0123293124408916
"edit broadcast material electronically, using computers.",0.0016589009366569,0.0023289344701356,-0.0006700335334787
"edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",0.0067392850551688,0.0069868034104069,-0.00024751835523809974
"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.1212034496844977,0.0158790986600157,0.105324351024482
edit manuscripts for professional journals.,0.0150337897384535,0.0019054918392018,0.0131282978992517
edit news material to ensure that it fits within available time or space.,0.0024883514049854,0.0101626231424101,-0.0076742717374247
"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.759465585063256,0.0466845500604464,0.7127810350028096
"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",1.062629731237312,0.3293325062087275,0.7332972250285845
